"cdentite";"lbstationhydro";"typestation";"dtmiseservice";"dtfermeture";"longitude";"latitude"
H630381001;La Retourne à Poilcourt-Sydney;STD;1969-12-11 00:00:00;1989-06-07 00:00:00;4.100823478863652;49.42022082044654
H630382001;La Retourne à Houdilcourt;STD;1991-01-16 00:00:00;2003-09-01 10:54:00;4.122920873018629;49.42380222567603
H630383001;La Retourne à Mont-Saint-Remy;STD;2002-10-24 00:00:00;;4.481204255883444;49.39015528241167
H630384001;La Retourne à Saint-Remy-le-Petit;STD;2004-04-20 00:00:00;;4.237773941203534;49.415490761839415
H631302001;La Suippe à Orainville;STD;1968-01-15 00:00:00;;4.023253919380623;49.38382135713245
H631303001;La Suippe à Pontfaverger-Moronvilliers;STD;1967-10-01 00:00:00;1975-03-09 19:40:00;4.318503154982638;49.30032970301264
H631303002;La Suippe à Selles;STD;1989-08-01 00:00:00;;4.287821721573376;49.306540654463014
H631321001;La Py à Dontrien;STD;1969-01-03 00:00:00;1988-03-22 00:00:00;4.4117448923915905;49.24411539015106
H632101101;L'Aisne [partielle] à Berry-au-Bac;STD;1967-01-01 00:00:00;;3.900402917405851;49.401050517095655
H632101201;La rigole d'alimentation de Berry-au-Bac à Berry-au-Bac - Fermée;LIMNIMERE;1900-12-12 00:00:00;2010-01-04 04:00:00;3.911336264452734;49.4016608070771
H632101202;La rigole d'alimentation de Berry-au-Bac à Berry-au-Bac - Fermée;H;1900-12-12 00:00:00;2006-09-30 00:00:00;3.903906925531711;49.3997929002322
H632101203;La rigole d'alimentation de Berry-au-Bac à Berry-au-Bac - Débitmètre;DEB;2006-10-01 00:00:00;;3.898659544057902;49.398405932733
H632101204;La rigole d'alimentation de Berry-au-Bac à Berry-au-Bac - secours CT;STD;2024-01-01 00:00:00;;3.8986595593797513;49.398405892320575
H632102001;L'Aisne à Pontavert;STD;1983-01-01 00:00:00;2008-12-31 00:00:00;3.8206297310360737;49.40387409042179
H640201001;La Vesle à Bouy;STD;1967-01-01 00:00:00;;4.350907046814965;49.08907303619893
H640202001;La Vesle à Sept-Saulx;STD;1982-07-01 00:00:00;1985-10-02 00:00:00;4.245136114522324;49.156279777739634
H640203001;La Vesle à Puisieulx;STD;1983-09-01 00:00:00;;4.122645319194236;49.20629833349059
H640204001;La Vesle à Beaumont-sur-Vesle;STD;1985-11-01 00:00:00;2006-10-10 07:55:00;4.1875318064007825;49.17790208380484
H641201001;La Vesle à Saint-Brice-Courcelles;STD;1968-04-01 00:00:00;;3.979757486258909;49.265048761147995
H641202001;La Vesle à Châlons-sur-Vesle;STD;1967-01-01 00:00:00;;3.922076686989761;49.27831442207495
H641321001;Le Rouillat à Villers-aux-Nœuds;STD;2010-08-12 10:00:00;;4.004035758284771;49.20090740790046
H642301001;L'Ardre à Fismes;STD;1968-02-01 00:00:00;;3.6728619512988177;49.306948307560695
H642302001;L'Ardre à Faverolles-et-Coëmy;STD;1996-01-21 00:00:00;;3.789768703590746;49.23267455680262
H643201001;La Vesle à Braine;STD;1967-09-04 00:00:00;;3.5270823872845547;49.337094654873496
H643201101;La Vesle à Chassemy;STD;1993-06-01 00:00:00;1998-09-10 12:00:00;3.4797245265759473;49.374524284520014
H650102001;L'Aisne à Soissons - Le mail [station US];DEB;1999-11-01 00:00:00;;3.3297276562875875;49.38700439683941
H650102002;L'Aisne à Soissons - La passerelle des Anglais [mire historique];STD;1873-01-01 00:00:00;;3.331268057683421;49.38162347894788
H651301001;La Crise à Soissons;STD;1989-05-01 00:00:00;;3.3234010810055348;49.36388834218581
H652101001;L'Aisne à Cuffies [Vauxrot];STD;1945-01-01 00:00:00;2006-12-31 00:00:00;3.3280483006686765;49.40426167744632
H652353201;Le ru de Retz à Ambleny [Pont Cheminet];STD;1997-05-15 00:00:00;;3.188693417051744;49.380065614434855
H700011001;La Seine à Fatouville-Grestain;STD;2014-12-12 00:00:00;;0.3184787033357968;49.43080210490643
H702101001;L'Oise à Hirson - mire historique;STD;1965-01-01 00:00:00;;4.078194485684866;49.924151394617056
H702101002;L'Oise à Hirson - déversoir;STD;2000-01-01 00:00:00;;4.078407297816564;49.92421042946452
H703301001;Le Ton à Origny-en-Thiérache;STD;1967-01-01 00:00:00;;4.014788757678953;49.895810931943494
H704011001;La Seine à Honfleur;STD;2014-12-12 00:00:00;;0.23279076640153498;49.42778484356747
H704101001;L'Oise à Monceau-sur-Oise;STD;1967-08-23 00:00:00;2003-10-03 00:00:00;3.6997191600799657;49.89868536226617
H704102501;L'Oise à Flavigny-le-Grand-et-Beaurain;STD;2007-11-01 00:00:00;;3.6651887195670207;49.89443568062161
H705311001;Le Morteau au Nouvion-en-Thiérache [Moulin Lointain];STD;1989-07-01 00:00:00;;3.751619210971612;50.00939475041395
H705343001;L'Iron à Iron;STD;2013-11-01 00:00:00;;3.6591199040222158;49.95741645807702
H706101001;L'Oise à Origny-Sainte-Benoite;STD;1961-01-01 00:00:00;;3.4818001080339034;49.83959262207042
H706101002;L'Oise à Origny-Sainte-Benoite - + rigole;STD;1973-01-01 00:00:00;;3.4818001080339034;49.83959262207042
H710201001;La Serre à Rozoy-sur-Serre;STD;1983-10-01 00:00:00;1992-01-17 00:00:00;4.1289319339813035;49.712455975966265
H710202001;La Serre à Montcornet;STD;1991-11-01 00:00:00;;4.014892934378987;49.69832737956343
H714201001;La Serre à Mortiers;STD;1971-12-30 00:00:00;;3.6669386567194704;49.684547111226074
H715301001;La Souche à Froidmont-Cohartille - Fermée;STD;1973-01-01 00:00:00;1992-01-16 00:00:00;3.717282419269398;49.69280685758651
H715301202;La Souche à Froidmont-Cohartille [RN2] - débitmétrique - Fermée;DEB;2012-02-06 00:00:00;;3.710233236849346;49.68990983266372
H715301203;La Souche à Froidmont-Cohartille [RN2] - Fermée;STD;2008-01-01 00:00:00;2012-02-05 23:59:00;3.692091402368003;49.67987829118402
H715301204;La Souche à Froidmont-Cohartille [RN2];STD;2023-06-19 00:00:00;;3.710233236849346;49.68990983266372
H715321001;Le ruisseau des Barentons à Barenton-Bugny;STD;1981-07-01 00:00:00;2002-01-31 12:00:00;3.6472317675315042;49.635616995966615
H715322001;Le ruisseau des Barentons à Chambry;STD;1989-01-01 00:00:00;1992-01-16 00:00:00;3.6550334830848534;49.5921341592162
H716201001;La Serre à Pont-à-Bucy;STD;1949-01-01 00:00:00;;3.483904745728182;49.69226010382875
H720101001;L'Oise à Condren;STD;1981-01-01 00:00:00;;3.2809629887980867;49.62500323824347
H722011101;La Seine au Havre [Port];STD;2017-01-01 00:00:00;;0.11461243225625707;49.48378144597155
H730201001;L'Ailette à Chamouille;STD;1974-02-01 00:00:00;1985-07-05 00:00:00;3.665594209956982;49.46409555958466
H730202001;L'Ailette à Chavignon;STD;1974-02-01 00:00:00;;3.5436772090681985;49.48136650081478
H730203001;L'Ailette à Colligis-Crandelain [Crandelain] - - Fermée;STD;1987-12-01 00:00:00;2002-09-09 00:00:00;3.626553453061753;49.460794460202
H730601010;Le Rogerval à Rogerville;STD;1991-10-01 00:00:00;1998-01-13 00:00:00;0.27773161937888574;49.500182409201
H731041010;La Lézarde à Notre-Dame-du-Bec;STD;1998-11-25 00:00:00;2001-05-03 15:44:00;0.20920914302186827;49.59011429111067
H732201001;L'Ailette à Chaillevois;STD;1985-10-01 00:00:00;2002-01-31 12:00:00;3.5239638300914753;49.500040960921105
H733041010;La Lézarde à Montivilliers;STD;2003-03-25 00:00:00;;0.18644404367684245;49.54339468234121
H740101001;L'Oise à Sempigny;STD;1955-01-01 00:00:00;;2.98651604311733;49.56039739949054
H740381001;La Verse à Noyon [aval] - Fermée;STD;1968-09-01 00:00:00;1971-05-01 12:00:00;2.9995716498534084;49.5686390053409
H740382001;La Verse à Noyon;STD;1968-09-01 00:00:00;;2.9928437749330175;49.58598659239191
H740382101;Le canal de Tancarville au Havre [canal];STD;2014-12-12 00:00:00;;0.09072029793734049;49.48446015042559
H741321001;La Divette à Passel;STD;1971-08-31 00:00:00;;2.9637374854545415;49.55579147785728
H742101001;L'Oise au Plessis-Brion;STD;2012-01-01 00:00:00;;2.890819582865882;49.46763632702116
H742371001;L'Aronde à Clairoix - Fermée;STD;1968-07-01 00:00:00;2012-08-01 00:01:00;2.8458154486746015;49.44177424867353
H742371002;L'Aronde à Clairoix;DEB;2012-07-31 00:00:00;;2.8460213028882;49.4419155124409
H742371003;L'Aronde à Clairoix - secours CT;STD;2012-08-01 00:00:00;;2.8460375906755853;49.44192829539309
H742373001;L'Aronde à Braisnes;STD;2008-12-01 00:00:00;2011-12-31 00:00:00;2.778041785884805;49.47352196726308
H742373501;L'Aronde à Gournay-sur-Aronde [Arsonval la féculerie] - Fermée;STD;2008-12-01 00:00:00;2015-03-04 00:00:00;2.689122059837542;49.482799491303545
H742373502;L'Aronde à Gournay-sur-Aronde [Arsonval la féculerie] - Gournay sur Aronde (Arsonval la Fuculerie);DEB;2015-03-04 00:00:00;;2.690829012044041;49.48318036291861
H742374001;L'Aronde à Moyenneville;STD;2008-12-01 00:00:00;2011-12-31 00:00:00;2.640555248021252;49.49199433659839
H742374501;L'Aronde à Wacquemoulin;STD;2008-12-01 00:00:00;2011-12-31 00:00:00;2.616416224107935;49.500404602027146
H750101001;L'Oise à Venette;STD;1872-05-01 00:00:00;;2.805782197030238;49.41394329557831
H750101002;L'Oise à Jaux;DEB;2023-04-01 00:00:00;;2.7784175473998745;49.386089716294855
H750102001;L'Oise à Verberie;STD;1911-01-01 00:00:00;2006-12-31 00:00:00;2.7299646604210492;49.32055754323847
H751301001;L'Automne à Saintines;STD;1968-07-01 00:00:00;;2.7742629637356173;49.30682299076304
H751303001;L'Automne à Vauciennes;STD;1988-06-01 00:00:00;;3.0338452999999608;49.24168399998689
H751361001;La Sainte-Marie à Glaignes;STD;1987-12-01 00:00:00;;2.8499791307569837;49.27110881886912
H760201001;La Breche à Nogent-sur-Oise;STD;1968-01-01 00:00:00;;2.461384681411877;49.28753001309793
H770201001;Le Therain à Bonnières;STD;1968-07-01 00:00:00;;1.9661948666479963;49.50646960208985
H771301001;Le Petit Therain à Saint-Omer-en-Chaussée;STD;1968-08-01 00:00:00;;1.9990874249416852;49.52879598135737
H773301001;L'Avelon à Goincourt;STD;1968-07-01 00:00:00;;2.0562361222497056;49.430446266648296
H774201001;Le Therain à Beauvais;STD;1967-12-31 00:00:00;;2.0839865746083386;49.42612012125891
H774202001;Le Therain à Maysel;STD;1948-01-01 00:00:00;;2.378066252250768;49.2620208279604
H781301001;La Nonette à Courteuil [Saint-Nicolas d'Acy] - Fermée;STD;1968-07-01 00:00:00;2013-04-10 00:00:00;2.553646050334308;49.19937287261852
H781301002;La Nonette à Courteuil [Saint-Nicolas d'Acy];DEB;2013-04-10 00:00:00;;2.553632408985919;49.19936383167682
H781321001;La Launette à Ver-sur-Launette;STD;1993-05-01 00:00:00;;2.6880159258943537;49.103261851447726
H784301001;L'Esches à Bornel;STD;1988-02-01 00:00:00;;2.208872926724422;49.19768901550468
I010991001;[La Siffletière (source)] à Villers-en-Ouche;STD;1990-06-01 00:00:00;1992-02-11 14:00:00;0.484836546327263;48.8525762376343
I033000101;La Touques à Pierrefitte-en-Auge;STD;2019-06-14 00:00:00;;0.21061127968658785;49.252565112090004
I090321001;La Morelle à Fiquefleur-Équainville;STD;1970-08-14 00:00:00;1984-01-31 00:00:00;0.30873153129433056;49.387515764034056
I090991001;Le fossé 01 de la Commune de la Theil-en-Auge [source] à Genneville;STD;1991-02-01 00:00:00;1992-04-28 08:00:00;0.26600643060202733;49.36755291391406
I101101001;La Touques à Mardilly;STD;1997-12-01 00:00:00;;0.2776995795820417;48.83150142809784
I102101001;La Touques aux Moutiers-Hubert;STD;2010-10-15 00:00:00;2019-09-24 00:00:00;0.26378119470920425;48.97533529871406
I103101001;La Touques à Saint-Martin-de-la-Lieue;STD;1980-10-01 00:00:00;;0.21731834230283065;49.10939558914754
I110301001;L'Orbiquet à Beuvillers;STD;1982-08-01 00:00:00;;0.25360057398194596;49.13147038958933
I114101001;La Touques à Pont-l'Évêque [Rue de la Licorne];STD;1997-01-01 00:00:00;;0.18683841501676676;49.28713057265678
I114301001;Le Chaussey au Mesnil-sur-Blangy [Le Gruchet];STD;1969-10-01 00:00:00;1972-10-01 12:00:00;0.24016184519114991;49.25065445723343
I114302001;Le Chaussey à Manneville-la-Pipard;STD;1972-10-01 00:00:00;1999-01-06 14:00:00;0.22153706617895727;49.254589451039884
I114303001;Le fossé 01 de Brévedent au Pin;STD;1983-10-01 00:00:00;1988-01-01 12:00:00;0.3209407492530416;49.21839383483404
I114304001;Le Chaussey au Brévedent [3 - aval];STD;1985-11-01 00:00:00;1988-01-01 12:00:00;0.3040917614823484;49.22681544454301
I114341001;[Le drain (D 2)] au Pin [La Pinterie];STD;1983-10-01 00:00:00;1988-01-01 12:00:00;0.30250785715409495;49.20531706980833
I114342001;Le Chaussey au Brévedent [1 - amont];STD;1983-10-01 00:00:00;1988-01-01 12:00:00;0.3034366523748782;49.20751476215979
I114343001;Le Chaussey au Brévedent [2 - intermédiaire];STD;1983-10-01 00:00:00;1988-01-01 12:00:00;0.3052182560183552;49.22443890306438
I120301001;La Calonne aux Authieux-sur-Calonne;STD;1970-07-01 00:00:00;2021-10-07 00:00:00;0.28582705477811493;49.29740305578179
I120301002;La Calonne aux Authieux-sur-Calonne;STD;2019-10-29 00:00:00;;0.28582705477811493;49.29740305578179
I120302001;La Calonne à Bonneville-la-Louvet;STD;1997-01-01 00:00:00;;0.33971038522065855;49.27527987383977
I120303001;La Calonne à Pont-l'Évêque [Rue de la Calonne];STD;1997-01-01 00:00:00;;0.19147682850993536;49.29134939877412
I121311001;L'Yvie à Saint-Hymer;STD;1969-10-01 00:00:00;1977-10-23 00:00:00;0.17096184464695513;49.26443294246472
I121341001;Le Douet à Coudray-Rabut;STD;1993-06-16 00:00:00;1996-09-02 00:00:00;0.16513407268360394;49.30850780357644
I123000101;La Dives à Bretteville-sur-Dives;STD;2019-10-02 00:00:00;;-0.02353885603081906;49.03845152370091
I135000101;La Vie à Grandchamp-le-Château;STD;2021-11-19 00:00:00;;0.07478513106078916;49.07872284635213
I157000101;La Dives à Cabourg;STD;2015-02-12 00:00:00;;-0.11177396692827517;49.285744823844226
I200101001;La Dives à Saint-Lambert-sur-Dive;STD;1978-07-01 00:00:00;;0.07435682672691071;48.814908452700934
I200101101;L'Orne à Belfonds;STD;2016-12-13 00:00:00;;0.13210975362097604;48.62663788229804
I202101001;La Dives à Beaumais;STD;1969-09-01 00:00:00;;-0.07650512803786601;48.896908402994725
I202341001;L'Ante à Eraines;STD;1993-06-24 00:00:00;2020-09-30 00:00:00;-0.16002261521588504;48.9114007222174
I203102001;La Dives à Saint-Pierre-sur-Dives;STD;1997-01-01 00:00:00;2023-03-10 00:00:00;-0.03628892883768919;49.02267944335152
I205101001;Le bras de la Dives [bras rive droite] à Magny-le-Freule;STD;1970-09-01 00:00:00;1972-12-01 12:00:00;-0.06483597879545176;49.099230946130106
I205102001;La Dives [bras rive gauche] à Magny-le-Freule;STD;1970-09-01 00:00:00;1972-12-01 12:00:00;-0.0625507509687063;49.09673378255283
I205103001;La Dives à Biéville-Quétiéville;STD;1972-12-01 00:00:00;1993-09-07 15:00:00;-0.05454276165585342;49.11709269675663
I205103002;La Dives au Mesnil-Mauger;STD;1993-05-18 00:00:00;;-0.04419244496255866;49.06901848507727
I210201001;La Vie à Guerquesalles [Les Longs Champs];STD;1998-01-01 00:00:00;;0.2122678565825175;48.904206141549274
I216201001;La Vie à Corbon;STD;1970-09-01 00:00:00;1976-01-01 12:00:00;-0.03142502338528018;49.13735538735617
I220101001;La Dives à Méry-Corbon [2];STD;1973-01-01 00:00:00;1998-09-01 14:42:00;-0.06490832274008004;49.14887850720306
I220311001;Le canal de la Dorette à Victot-Pontfol;STD;1970-09-01 00:00:00;1982-01-01 12:00:00;-0.016791226074648113;49.163914341789685
I220382001;Le Laizon à Croissanville;STD;1970-01-01 00:00:00;1999-12-31 23:59:00;-0.1004531179470619;49.12149628249365
I220382002;Le Laizon à Croissanville;DEB;2000-01-01 00:00:00;;-0.1004531179470619;49.12149628249365
I221101001;La Dives à Saint-Pierre-du-Jonquet [Le Ham, Hernetot];STD;1971-05-01 00:00:00;1993-09-01 12:00:00;-0.10346589677094094;49.167891712891105
I221103001;La Dives à Varaville;STD;1979-11-19 00:00:00;1993-09-10 00:00:00;-0.10865279617973324;49.25492201940445
I221311001;La Muance à Argences [Fresnes];STD;1970-02-01 00:00:00;1982-01-01 12:00:00;-0.16363144995869516;49.1494272590601
I221361001;Le bras de l'Ancre à Cricqueville-en-Auge;STD;1969-09-01 00:00:00;;-0.06259577521314255;49.23939401634313
I223000101;L'Orne à Rabodanges [EDF];STD;1960-01-01 00:00:00;;-0.29693112684430956;48.78796378055722
I223000201;L'Orne à Putanges-Pont-Écrepin [EDF];STD;1945-01-01 00:00:00;1960-01-01 00:00:00;-0.29693112684430956;48.78796378055722
I248000101;La Vère à Athis-de-l'Orne [Le Pont Grat];STD;2020-11-20 00:00:00;;-0.5417973754040518;48.80701847426876
I264000101;L'Odon à Gavrus [Pont Neuf];STD;2019-09-26 00:00:00;;-0.5109215935108016;49.123556654722925
I303101001;L'Orne à Argentan;STD;1996-01-01 00:00:00;;-0.02465564826935197;48.74294206880625
I303301001;L'Ure au Bourg-Saint-Léonard;STD;1991-02-14 00:00:00;;0.10011885738656828;48.75379734788038
I310301001;La Cance à Tanques [La Noé];STD;1996-10-02 00:00:00;;-0.08333561549309694;48.69265393409462
I311301001;L'Udon à Écouché;STD;1997-01-15 00:00:00;;-0.1284797098393945;48.71496260364215
I312101001;L'Orne à la Courbe [Pont RD 776] - Aval;STD;1996-12-05 00:00:00;2021-09-16 00:00:00;-0.18482114026148097;48.74773113522106
I312101002;L'Orne à la Courbe [Pont RD 776] - Amont;STD;2017-05-01 00:00:00;;-0.18495703402125258;48.747727508515545
I312321001;La Maire à Sevrai [Le Poirier];STD;1996-10-02 00:00:00;2004-06-01 00:00:00;-0.15790067162432825;48.718084856344724
I330202001;La Rouvre à Saint-Hilaire-de-Briouze [Le Tranchot];STD;1997-05-21 00:00:00;;-0.32222633199931666;48.68366941065643
I334301001;Le Lembron à Taillebois [Le Fil];STD;1974-10-01 00:00:00;1987-01-01 12:00:00;-0.444697760694403;48.80983059562285
I335201001;La Rouvre à Ségrie-Fontaine [Maison de la Rivière];STD;1997-02-15 00:00:00;;-0.39797704010925145;48.81172658387538
I336101001;L'Orne au Mesnil-Villement;STD;1997-02-12 00:00:00;;-0.39083559785205335;48.84986269073554
I342201001;Le Noireau à Saint-Pierre-d'Entremont;STD;1996-11-01 00:00:00;;-0.6363852138670253;48.80109755229774
I344231001;La Druance à Périgny;STD;1967-12-01 00:00:00;;-0.6070218842712182;48.910100117498544
I345231001;La Druance à Saint-Germain-du-Crioult;STD;1993-06-22 00:00:00;2000-02-08 11:00:00;-0.5717209113966698;48.86260085445882
I346201001;Le Noireau à Cahan [Les Planches - CD 911];STD;1997-02-05 00:00:00;;-0.4384392892797405;48.86681279120794
I346202001;Le Noireau à Condé-sur-Noireau [Rue du Moulin Biot];STD;1996-01-01 00:00:00;;-0.544625563484308;48.849606472141524
I346301001;La Vère à Saint-Pierre-du-Regard;STD;1975-07-01 00:00:00;;-0.5102029955214546;48.84686806911487
I346351001;La Visance à Landisacq;STD;1975-07-01 00:00:00;2000-02-08 00:00:00;-0.6607220495342573;48.74378481567424
I346352001;La Visance à Landisacq [Plan d'eau];STD;1975-07-01 00:00:00;2005-12-31 00:00:00;-0.656321822487751;48.743937753094876
I346361001;Le ruisseau de l'Aubrière à Chanu;STD;1975-07-01 00:00:00;1999-10-05 00:00:00;-0.6592924283622201;48.73795819843984
I350101001;L'Orne à Clécy;STD;1977-01-01 00:00:00;1980-01-01 00:00:00;-0.4811415338592324;48.926518669853
I352101001;L'Orne à Grimbosq;STD;1964-11-01 00:00:00;1987-12-01 12:00:00;-0.46671819153571453;49.03349822427802
I352102001;L'Orne à Thury-Harcourt;STD;1985-10-01 00:00:00;;-0.48277809088350654;48.989496975679096
I353101001;L'Orne à Grimbosq [barrage du Val de Viard];STD;2004-12-13 00:00:00;;-0.4489545003520932;49.06547463623579
I361201001;La Laize à Saint-Germain-le-Vasson [Le Livet];STD;1973-06-01 00:00:00;2003-06-01 00:00:00;-0.3168352097998022;49.00437164697359
I361206001;La Laize à Fresney-le-Puceux [La Planche à la Housse];STD;2005-10-19 00:00:00;;-0.35394246527967166;49.057852046745865
I361991001;[La source de la mine] à Urville;STD;1989-09-01 00:00:00;1991-01-01 12:00:00;-0.309075230500027;49.0296413415642
I362101001;L'Orne à May-sur-Orne;STD;1983-10-01 00:00:00;;-0.3863684642966127;49.10962546596429
I362102001;L'Orne à Louvigny;STD;1996-01-01 00:00:00;;-0.39002773826329484;49.15465311614482
I371201001;L'Odon à Épinay-sur-Odon;STD;1990-12-20 00:00:00;;-0.6151014509534491;49.0740800434895
